Date,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,ITC.NS,NESTLEIND.NS,SBIN.NS,TCS.NS,WIPRO.NS
2021-05-28,0.014028876753685582,-0.0020202308378771683,-0.01410503187218426,0.0019970446310551004,0.008287797148084364,-0.013371574770405625,-0.007408272822819417,-0.011446318829656854,-0.0040674461047819355
2021-05-31,0.008247709538669268,0.00790380321359585,0.030635244574401588,0.0026616957992577905,0.017379146009442792,0.010631590380692613,0.005449526155076878,0.004946403050746451,0.0006497113824577294
2021-06-01,-0.0027377430713020345,0.0077988245660989275,-0.019087140011209036,-0.004699689200606927,-0.006232851190677846,0.003557308294682038,0.019323614643177,-0.0019464969659579445,0.006956822368698434
2021-06-02,-0.005093575893010516,0.00021209008019562603,-0.0026919711175145133,-0.006163553870054184,-0.029035962856735265,-0.005912748347651209,0.010865856812126484,-0.007469228536760353,0.0003684679770901145
2021-06-03,0.011004006793184917,0.0018865711743358826,0.0029305004772721688,0.007978875840635835,0.00023933365498329806,0.008264729728687747,0.014772051841283496,0.0037704462857561793,-0.007274546896574141
2021-06-04,-0.012890026035003,-0.008970907012441742,-0.011610791449362834,-0.0028783618895684704,-0.0014350083732808105,-0.020933338489304343,-0.013760864055814781,0.000796056879003082,0.00398869417556158
2021-06-07,-0.0007329387805499188,-0.0011742490881687662,0.008557627182216976,0.002886670772708433,0.01293419313949662,0.006068398640728168,-0.0031135528505492616,0.012548582118615537,0.013026543612734809
2021-06-08,-0.011200981634734597,0.008421543380663143,-0.008947843464483851,0.016766801056692593,0.01040425687774249,-0.0028490863170100855,-0.011682949594127856,0.005324970170113019,0.004286204364864821
2021-06-09,-0.001854288936070203,-0.0012717126649639532,-0.009807040030932024,0.0016632744515470144,-0.005382595263832224,0.004264281910498102,-0.013459837388969054,3.109038380477713e-05,-0.011623701995147395
2021-06-10,0.0005065280125313709,0.009677435712229121,0.006760090258876694,0.006358916916601398,0.013419150960492843,-5.990211599282702e-05,0.025625811014746702,0.005171465476540682,0.01846753756292463
2021-06-11,0.003578534224584873,-0.005170734342265115,-0.007339252639624094,0.015867586912607035,-0.0066888269549721935,-0.001122116498528447,-0.006130785077867018,0.017719577304163625,9.022890130627736e-05
2021-06-14,-0.004642338753730657,0.006426812940007798,-0.0008651363167945236,0.01029777172531543,-0.002886099257096708,0.0023436335803406205,0.0017459592653239486,0.0007788525575378458,0.013169728253161539
2021-06-15,0.00730009477814253,0.011566354664312772,0.01598038001987523,0.00827767428547288,-0.0012058855514417433,0.006104404174413602,-0.0019750968891748544,-0.004150872507361347,-0.0065882597063815496
2021-06-16,-0.0037911516330066952,0.006668351155823649,-0.008058240027413288,0.004545668621334542,0.0038637478116878565,0.015855622265589675,-0.008265478678326055,0.0035553318585026528,-0.004749779278306332
2021-06-17,-0.01246132286542978,0.0040699593846929005,-0.011091973100222696,0.009928384873764573,-0.010584547131177291,0.005223992136706768,-0.013381932517699813,0.0132544741889975,0.006213271477440774
2021-06-18,0.009344439662386739,0.026967770393145907,-0.004107360829256224,0.005350075588223868,-0.005348980868242981,-0.02150734213121941,-0.017489570575493385,-0.006163858422931878,-0.015929864656277215
2021-06-21,0.0060142880819344935,0.01266674727513828,0.0013483060135108804,-0.0019954990622970126,-0.0004888944143006668,-0.0012166541067344383,0.016590061963417613,-0.007339157486747849,-0.0139140535323109
2021-06-22,-0.0032913423645341,-0.009585149496715739,-0.000633807259212471,0.007698403133639342,0.003179137388396036,-0.012046029277759218,-0.002620669711610013,0.008585252172150781,0.02656095275341608
2021-06-23,0.0011456420220450347,-0.003915259934901938,-0.009748616068441018,-0.005754555652082827,-0.005606795815115584,-0.0012472761862454274,0.00047773027785313893,-0.012056567657694028,-0.02946730938835007
2021-06-24,0.013968386445533554,0.003890377054808658,0.01496719902028909,0.03728816869622431,-0.0034323285445195806,0.011768725059823959,-0.003939334144635764,0.03440235178013484,0.016476748765339888
2021-06-25,0.005875477758507275,-0.016665528802517038,0.023578511917149658,0.009620490254967695,0.008856292894666717,-0.006416052762131308,0.027804342950864314,0.0021342312855596735,-0.0028229252840747954
2021-06-28,-0.004455149468031716,0.004716860796740496,0.0020030504708432595,-0.0015244471014328465,-0.00707163582547532,-3.146772050033331e-05,-0.004780769011782038,-0.013029408093281125,-0.00018256194376220503
2021-06-29,0.00013329136364248484,0.01314938444253233,-0.015685041136684896,-0.005567014826200589,-0.0014735268299002069,0.005317992055654308,-0.012302260147318056,0.001228568283523801,-0.008768797327085132
2021-06-30,-0.0027629496659787867,-0.00852555116874587,-0.014372666990099203,0.011356009543166179,-0.0029512170429721873,0.0019178280298401962,-0.005456634207637756,0.0014669634179875768,0.0056210404768972655
2021-07-01,-0.0074438209586766835,0.0027110682167648115,-7.941989468362998e-05,-0.012904958652583676,0.0014798831840652227,0.0007485778368379048,0.002862464356979455,-0.0012704476609843862,-0.011545906493709013
2021-07-02,-0.004271012320719136,0.003753046877559507,0.014900615713123733,0.004742410248993689,-0.002955578594191377,-0.002504866591712007,0.009514911106154988,-0.004803074523499262,-0.0013904557680550766
2021-07-05,0.01016605689337391,0.004723997087121123,0.011870299590228672,0.007111889605538879,0.006175956746212741,0.002235535716226922,0.019439089847983704,-0.0013381240184410226,-0.004177666106230604
2021-07-06,0.02624644011241295,-0.010624080623619747,0.0037817708592073895,-0.01060818426072696,-0.0056469008001296395,-0.009707180267802706,-0.006702823780011746,-0.01767556982048557,-0.0069917201612180735
2021-07-07,0.0031275920425963832,0.0037006315507142062,0.005689809735432982,0.0015362448043945154,0.006172906213673279,0.014129793371554067,0.007213522036678466,0.003877747062250636,-0.000844697994418997
2021-07-08,-0.0123742559129989,-0.013740543956496265,-0.018501484096130394,-0.002460850072625975,-0.008589012267755658,-0.005534203900992574,-0.019406280944082033,-0.0050227885856561905,-0.0021611390246079054
2021-07-09,-0.012134483058378942,0.0015931674503635307,-0.0052190338667489344,0.001377699584492742,-0.0032178826713058495,0.0009704533930556813,-0.0016492462888098025,-0.015452059507019,-0.009792873938869961
2021-07-12,-0.009986626914494368,-0.0029779485367656955,0.012058739846417366,-0.009629575663522183,-0.0012416138131317034,0.0003062538254423597,0.008731602577943587,-0.004691297594289656,9.511100534842498e-05
2021-07-13,0.00998657140803294,-0.0030478806159947025,0.028936098160113,-0.001873453855496754,0.003729659621420467,0.002862516516338065,0.0038600773518131515,-0.0017382412733935038,-0.0019017251269428659
2021-07-14,-0.001797724391932931,-0.008966938814274683,-0.0009024334575140625,0.020680326691213446,0.011146655162307173,-0.008602813466880188,0.004544340214161391,0.008470853160635894,0.07021066326835967
2021-07-15,0.014374655739346709,-0.0010352722777005052,0.004666325213563249,0.0024730607587191145,0.010533989439667879,0.004683676662385672,0.0015080542458576485,-0.0014343258780141754,0.025280310156510666
2021-07-16,0.001085094660775665,0.002093450036253053,-0.010712434269313786,-0.01603632359028695,0.008000223178658672,0.0018358649439427221,-0.003937992633381904,-0.0025444775589960056,0.003212391452450891
2021-07-19,-0.033730778548343276,-0.003619794153987166,-0.006663621761192062,-0.008839859795584881,-0.0007215701846328137,0.005565294430850409,-0.004883726371398445,-0.0031927459375958867,-0.006837004232006505
2021-07-20,-0.01893272210602992,0.01089817742150978,-0.02134465690846965,0.0054163200399215405,-0.004572820657039456,0.005838665876854998,-0.016358955161468902,0.006657069642390878,-0.00993379465844102
2021-07-22,0.003845817323543832,-0.023307008469882984,0.021888148476288283,0.025902248192795296,0.0009671503665218406,0.0077675058523460905,0.002732167470475,0.003291039062701673,0.02834027682325635
2021-07-23,-0.004107181056371423,-0.008430718418194316,0.03155713511674696,0.00015726892122835956,0.026086917690198996,0.008288592507804227,0.016230392103575353,-0.001088298726639958,0.02559048083868931
2021-07-26,-0.0056835611658571095,-0.0039862369031667955,0.00014782045960126666,0.008456770311261463,-0.005885275061690898,-0.002347892997115797,-0.013056619971917316,-0.0047621275202319735,-0.014520644732768262
2021-07-27,0.0036248484465739583,-0.0026823419037647067,0.001034403786926763,-0.0008418098792658535,-0.01183987577600909,0.006891769277863613,0.01570990219391133,-0.004566112381008902,0.001693717135140993
2021-07-28,-0.015592951321816595,0.008111202830931807,0.011218479116956503,0.0019031584108866184,0.002157020261451814,-0.01116799501058141,-0.010350075245003532,0.004665639696275425,0.0008455383499113012
2021-07-29,0.0006702701723888538,-0.011285457434558888,0.006514900129214629,0.007100132554491045,-0.014586492159614939,-0.005981377478877947,0.0377202217156678,-0.0006256526557554265,-0.0025342488532378304
2021-07-30,0.005781652761897238,-0.0006211372953884853,-0.0072728187950175105,-0.004019694637253934,-0.005338414049363971,-0.011839409696088654,-0.02208118777682011,-0.008870931833565243,-0.005588774251382156
2021-08-02,-0.0026638831971960153,-0.00021417816528157552,-0.001611622192095652,0.013070564249076932,0.011466087606292197,0.00067773564769813,0.007179275454491707,0.016401246962127525,0.00868596423384127
2021-08-03,0.008470037994889434,0.023169302417127335,0.013208174744310686,0.014495299262727634,0.012542174370632209,0.032145812157111875,0.026672733092725887,0.020345349100958865,0.012072634580801322
2021-08-04,0.021328586452320053,-0.004084651190731758,0.03512452619711848,-0.0035947357328020013,-0.006193453315556985,-0.012401600628834553,0.023404262190210634,-0.0033335202638877792,-0.004337711750969864
2021-08-05,0.01334187943170484,-0.00816133822706111,-0.01707136687683075,0.002607459011354951,0.031879133783675684,0.00838433133679306,-0.03304509095681529,0.0030544075719523,0.006869931568565413
2021-08-06,0.005253212608367086,0.005853092476647559,-0.006833187371757421,-0.002026150970232843,-0.00464556632201929,-0.01033017285808946,-0.014032034867188403,0.00787191372461149,-0.004826008842204188
2021-08-09,0.007536714909769149,0.00548182352378257,0.007453543648533234,0.007938582293053331,-0.0021004642682015406,0.010080205968042266,-0.005164686148165565,0.003897341674035548,-0.002006733300007446
2021-08-10,0.0024936734501979085,-0.001132458015321136,-0.00277442213937118,0.00838692537989516,-0.01847525641131975,0.003900681375828441,-0.01603596741131985,0.003370791272792717,0.011812890613757565
2021-08-11,-0.008423779520146724,0.00363195804369143,-0.010486420870034263,0.0001787970280759943,-0.0057183824735757005,-0.005773509110404418,0.0037518617911955765,0.003089479004653395,-0.004305527354074856
2021-08-12,0.004314624495479036,0.0007739323614650573,0.011246317969903608,0.007183231738731477,0.0011981738066295655,-0.001868836911253613,-0.002102538626098993,0.0022575679074232635,0.007650731698527036
2021-08-13,0.01651778289185013,0.005099662450074538,0.004919160547957491,0.013375820536547955,0.01220689151325205,0.007483324773037703,0.009481550541085015,0.03331110771766399,0.01592796394489837
2021-08-16,0.00288301810771463,0.009107627858938372,-0.003050464479618098,-0.004555514265857652,-0.0026010410409373907,0.0014067546716569623,-0.014726379910794618,0.0027573825074775904,-0.002355820187454505
2021-08-17,-0.01042067693025861,0.023656646814383064,-0.0020636556964419572,0.02185517279736482,-0.00806069358603545,0.023902431697260695,-0.007885186440209968,0.023063939724505378,0.03395468691904102
2021-08-18,-0.001089344091672273,0.0009059331137601934,-0.01839702348279537,-0.004708169946558649,-0.001195023572678644,0.00952615593517403,-0.004270422901396453,0.002110818597277353,-0.008662532890821195
2021-08-20,0.0011566017772670634,0.05363937756375381,-0.011041580164354858,-0.00028846569331719696,-0.00023943512811264167,0.03491351358325323,-0.03097454585886883,-0.0002947806095700001,-0.014855470555660277
2021-08-23,0.006502763589810057,0.00563087052137301,0.0029380037214961074,0.003346850933722889,-0.012446113065190278,0.022982666138346097,0.006884662305786993,0.021885120818600612,0.014192291993468054
2021-08-24,0.022464828635232914,-0.00043646825338850004,0.017211129865823294,-0.010294725980636188,-0.0026658812194598758,-0.012047319546764745,0.01978027623883616,-0.006653387387525411,0.007474100496848157
2021-08-25,-0.0009301214467450913,0.004557489009451077,-0.004895913699271226,0.00854227102406413,0.0031592334916159537,0.0065724697286730915,-0.0032328461437228784,0.012675948303397577,-0.002999014301234726
2021-08-26,-0.0016694987392243954,0.00809066729220942,0.011214799248273621,-0.004523076011026639,-0.008721038371709677,0.0071747894972191695,-0.01321321344963744,0.003511754107422105,-0.004274378516094468
2021-08-27,-0.004084080019378877,0.0043317610381516936,0.001359458932103541,-0.010939341044630901,0.006353797244438075,-0.004755031933312059,0.004138927282469451,0.01315421761181268,0.009539709013823838
2021-08-30,0.012787035800865931,0.003640737281287665,0.01986424406394871,-0.00629087644689752,0.010199284559388788,-0.010778040480869944,0.024851417879561355,-0.005067071706236548,-0.003937430602837688
2021-08-31,0.008385067501941235,0.013543368552773272,0.007566723626567962,0.004946608331998892,0.015865279267225585,-0.013904076055087922,0.007925215930812746,0.02300545721345726,0.013439703347782883
2021-09-01,-0.0014543633944774648,0.003230247306224454,0.0011821257752422376,-0.016818471449719152,-0.008518621885646116,0.01844586092128786,0.00903652082948736,-0.018883202503747643,0.0017162148860589976
2021-09-02,0.00626938027490076,0.024937148617443228,0.0072927492829222285,0.006765034611776466,0.0011931321691485142,0.020868222892395316,-0.00034890239438367665,0.0327866552467333,0.014640569386229707
2021-09-03,-0.008149751862074228,-0.012263401344566494,-0.001172268347930272,0.006838073598509187,0.004052444607056671,0.0012869566232491803,0.003839418379474102,0.0013813841398642168,0.005602820373578732
2021-09-06,-0.00656721745486899,0.005024034119532672,-0.004349085734663416,0.017493167147519362,-0.006172778129070466,-0.002143923845716267,-0.0008113761915592432,0.002589779154233751,0.0478554872228758
2021-09-07,0.0022674714799852946,-0.001042989796653515,-0.005893242982431324,-0.01372512364447731,0.011705672505622378,0.0071822982351077425,-0.0045237826069404186,-0.009371887787343769,-0.017772654494934814
2021-09-08,0.004556247885136644,0.008352155629319125,0.005649249412979174,-0.007851557912524343,-0.0023611761103465856,-0.02596410653661796,0.005243522350534935,-0.010940975334042147,-0.017871726032513635
2021-09-09,-0.0049478861407415975,0.00348101575533466,-0.0009709446239516417,-0.0009744965155349394,0.006627261968846554,0.031129560924081368,0.0022023884773503255,0.00457055810027529,0.00022646034499795853
2021-09-13,-0.008319632665859888,-0.008645577192526233,-0.017841073160342225,0.00017728029003261092,0.007053813807420095,-0.00024192339013129338,0.001272332818128552,0.014229429327381027,0.012682299199090474
2021-09-14,-0.0044998584823050525,-0.008541526842264835,7.071339407738186e-05,-0.003398459183542757,0.00910576307785127,-0.010844733555855468,0.00034644879761591696,0.010545222188117709,0.004025212015773549
2021-09-15,-0.00113021541711944,0.00466949718538312,0.009753311309669721,0.015004602137054679,-0.0004629387944804497,-0.005499080968640047,0.025057752372931397,0.017666562605585412,0.000891003571371396
2021-09-16,0.008501430068030613,-0.0025941265957710735,0.017988427925923922,-0.005375597242937347,0.06828710607850375,-0.004540367567059667,0.04472236410586494,-0.01295988068081333,-0.009198187314849893
2021-09-17,0.01423121293325158,-0.016617083824282064,-0.009694698839965654,-0.006432745333237455,0.0017335359661703187,0.007381934633546194,-0.020703012364943985,-0.019329626960348567,-0.0038930277945526948
2021-09-20,-0.014094709341836764,0.028689685675064025,-0.01409420543109774,-0.0020397340550825094,0.011248157673671155,0.007281187113931997,-0.03666591396431729,-0.0011364795602260003,-0.004133962674673586
2021-09-21,-0.005064632806306313,0.004320897947105218,0.0026054846870613435,0.018129347926889583,0.03315501910186791,-0.006546948166502586,0.003085925645470722,0.010317632215488759,0.00769826003627716
2021-09-22,-0.011759365409842237,-0.00993803465482146,-0.011940647852273556,-0.0009018499539454883,0.00828161668106353,-0.013093303013642643,0.00011404150393778956,-0.00020702661170035608,0.0008239019843609974
2021-09-23,0.02366831477475606,-0.0007901155942806604,0.01940714789437048,0.014939860618831124,-0.004106836155683968,-0.004326202374522969,0.02495148188137919,0.0018383485680537603,0.009204365043464557
2021-09-24,0.02009551959591871,-0.012813177048351054,0.008298539254197657,0.012223361836639857,-0.016701085239138935,0.001272747620872039,-0.02011996044741171,0.000529766604063564,0.003262764366651183
2021-09-27,0.01470438473823954,-0.013525611344754496,0.009751602761464362,-0.02420852091964054,0.0010485917114260168,-0.011178482060410722,0.01327274361685582,-0.008872899116264654,-0.03340734814983792
2021-09-28,-0.00618407029417134,0.005296345847249473,-0.017602698352937263,-0.019783111257344443,-0.003979984610842036,-0.0049612326676057306,-0.003806462297832547,-0.015064130506732942,-0.021868844519165154
2021-09-29,-0.01312666183848743,-0.01415284859728505,-0.010667230999861221,0.003052540284343319,0.0014722236218336349,-0.0019442040826248563,0.033940181068021325,0.003373909122054597,0.00179812923910605
2021-09-30,0.0006901424042671245,0.006144632523471971,-0.012191797368237611,-0.010075397061520164,-0.008189832725879365,-0.0031372199988690674,-0.015217384335077022,-0.004312003421617749,-0.01037844806414756
2021-10-01,-0.007680544447078885,0.000832640929233186,-0.012128059262728086,-0.005999324063653333,-0.0033877905810506537,0.005368667734760635,-0.0029800685399848925,-0.0120113096772827,0.0033905382479468837
2021-10-04,0.0019272346882135416,-0.00660109725537994,0.011338243339773735,0.008167441783826668,0.00531121635752041,-0.0029156288425765675,0.025462165155103245,0.011554148143745335,0.007544268416014077
2021-10-05,0.006116931056627584,0.008357298963207027,-0.004427335064739912,0.008369476197192638,-0.00803038173715065,-0.004996583611400762,0.003346659924005735,0.015901384302930976,0.009047599369270243
2021-10-06,0.01219101214870566,-0.008343305110697696,-0.010902284176790178,-0.011371688845840167,-0.014699586770548723,-0.012291573216895557,-0.016139481861850324,-0.005843595547909364,-0.017159929138350405
2021-10-07,-0.0027246650805035078,-0.0061988488987527735,0.018419001274492697,0.010426927770490924,0.007351352797713817,-0.005820378416430794,0.0015310363869147636,0.02151729220345322,0.011325144934983378
2021-10-08,-0.004874196209404658,-0.010995012437309826,0.0017090619711264132,0.01942629885831071,-0.0053659355896609195,-0.003108261070196572,0.00021842602435873104,0.01098150047164781,0.028306981599681036
2021-10-11,0.019436466887721604,0.0019129934898718393,0.014074430297676077,-0.01908523577295551,0.02740610939287924,0.005172013583180757,0.024563339946218177,-0.06353458027642245,-0.01262937732615399
2021-10-12,-0.002570776668145869,0.011738545548757306,-0.006589167185793943,-0.0034299806660983423,0.013652536000801296,0.017346401993727056,0.02930204035369144,-0.008886133715133582,0.009650619306177166
2021-10-13,0.006013834394067885,-0.010985796499054845,0.0019052292308836538,0.014271631788985495,0.03273933216812841,-0.004895429532488671,-0.0026914335364234265,0.0006435908094175602,0.020482404112297292
2021-10-14,0.029279039167662724,0.0010576936482613597,0.024438334417699048,0.003832395540975586,0.02949442487078957,0.0002459856026972851,0.018476086652743584,-0.010073545482865098,0.053003381901014945
2021-10-18,-0.010133960250035656,0.0016796187850300903,0.02495528744121489,0.04452859069581061,0.02338730195613592,0.005849642013178391,0.014981705718403404,0.009885299130043324,0.0021179197971961106
2021-10-19,0.011015881593581689,-0.04039182990843826,0.002683145938812803,0.016739660246487542,-0.0632260113484574,-0.003601163481274483,-0.019580239541016953,-0.0035644898565388994,0.002536113815821306
2021-10-20,-0.008793614724141197,-0.026759043485127476,-0.0021407390726971842,-0.010866268926942979,0.0026427101040440437,-0.004687917072260683,0.023965565282976664,-0.006961729460251087,-0.013491692856181237
2021-10-21,0.0014636553942508623,-0.013273542505525593,0.012938298725835073,-0.027020355672048302,-0.007704813741429284,-0.0023083362493122594,0.00610122527314072,-0.021156380178610434,-0.008049102101513439
2021-10-22,0.0026546438354129176,0.0034142422862974975,0.005029644763380414,-0.019302650702730628,-0.033101788034826884,-0.011773960574618214,0.0,-0.009525750029608537,-0.019962605337928152
2021-10-25,-0.014130591463131559,0.0007131539199891623,0.10852112161341765,-0.007122666659008958,-0.013524832469484882,-0.01633377055267593,0.0070583369164631815,-0.0016862932817701681,-0.021541587133907636
2021-10-26,-0.0025649079699868738,-0.0016388704436960388,-0.014613324243083481,0.006587518430108297,0.014138886464082123,0.03396867279019755,0.01194464699454123,-0.002963089859011503,0.0006739826567205842
2021-10-27,-0.006020206801068073,-0.016517197203262057,0.006751893261216058,0.014820793232095841,0.007393133428675869,-0.011083493347047613,0.012876907976900442,0.0020530526443574004,0.004415212059209139
2021-10-28,-0.029948947382481217,-0.002900045231567505,-0.04347300566490098,-0.01448865247328901,-0.05598636371907484,-0.0006946297282983682,-0.03428680291195618,-0.019514398908480834,-0.02115931483148381
2021-10-29,-0.006745646094185376,0.0014645996079565293,0.004194246225257103,-0.021215930103292036,-0.00844080695244187,0.00046078683839523293,0.0015956403739960656,-0.006984799728880553,-0.015451439940689538
2021-11-01,0.014183246648433956,0.005829251277488456,0.0023066145124823745,0.019367378294877557,0.01635304455012898,-0.003186934435541078,0.02698399677190544,0.023147707109315574,0.013451943271275635
